date,region,blood_group,demand_units,is_festival,weekday,month,accident_risk_index,hospital_load
2022-04-21,Trichy,AB+,4,0,3,4,0.91,1
2022-04-21,Trichy,AB-,8,0,3,4,1.43,1
2022-04-21,Salem,O+,6,0,3,4,1.22,1
2022-04-21,Salem,O-,3,0,3,4,1.24,2
2022-04-21,Salem,A+,6,0,3,4,1.07,0
2022-04-21,Salem,A-,5,0,3,4,0.88,1
2022-04-21,Salem,B+,2,0,3,4,0.92,2
2022-04-21,Salem,B-,6,0,3,4,1.21,2
2022-04-21,Salem,AB+,4,0,3,4,1.14,2
2022-04-21,Salem,AB-,2,0,3,4,1.21,1
2022-04-22,Coimbatore,O+,4,0,4,4,1.14,2
2022-04-22,Coimbatore,O-,3,0,4,4,1.37,1
2022-04-22,Coimbatore,A+,4,0,4,4,1.19,2
2022-04-22,Coimbatore,A-,5,0,4,4,1.07,2
2022-04-22,Coimbatore,B+,4,0,4,4,1.0,2
2022-04-22,Coimbatore,B-,4,0,4,4,1.22,0
2022-04-22,Coimbatore,AB+,5,0,4,4,1.06,0
2022-04-22,Coimbatore,AB-,6,0,4,4,1.19,2
2022-04-22,Chennai,O+,7,0,4,4,1.0,1
2022-04-22,Chennai,O-,6,0,4,4,1.0,1
2022-04-22,Chennai,A+,1,0,4,4,0.82,0
2022-04-22,Chennai,A-,4,0,4,4,1.11,2
2022-04-22,Chennai,B+,5,0,4,4,1.04,1
2022-04-22,Chennai,B-,4,0,4,4,1.14,1
2022-04-22,Chennai,AB+,5,0,4,4,1.37,1
2022-04-22,Chennai,AB-,4,0,4,4,1.14,1
2022-04-22,Madurai,O+,4,0,4,4,1.05,1
2022-04-22,Madurai,O-,4,0,4,4,1.26,2
2022-04-22,Madurai,A+,3,0,4,4,1.25,1
2022-04-22,Madurai,A-,6,0,4,4,1.42,0
2022-04-22,Madurai,B+,5,0,4,4,1.3,1
2022-04-22,Madurai,B-,3,0,4,4,0.92,0
2022-04-22,Madurai,AB+,3,0,4,4,0.99,2
2022-04-22,Madurai,AB-,8,0,4,4,1.19,1
2022-04-22,Trichy,O+,5,0,4,4,1.0,1
2022-04-22,Trichy,O-,5,0,4,4,1.16,1
2022-04-22,Trichy,A+,3,0,4,4,1.21,2
2022-04-22,Trichy,A-,6,0,4,4,1.47,1
2022-04-22,Trichy,B+,5,0,4,4,1.24,0
2022-04-22,Trichy,B-,4,0,4,4,0.84,0
2022-04-22,Trichy,AB+,5,0,4,4,0.95,1
2022-04-22,Trichy,AB-,7,0,4,4,0.93,1
2022-04-22,Salem,O+,4,0,4,4,0.83,0
2022-04-22,Salem,O-,6,0,4,4,0.85,2
2022-04-22,Salem,A+,5,0,4,4,1.03,0
2022-04-22,Salem,A-,8,0,4,4,0.95,0
2022-04-22,Salem,B+,1,0,4,4,1.45,2
2022-04-22,Salem,B-,1,0,4,4,0.93,0
2022-04-22,Salem,AB+,4,0,4,4,1.21,1
2022-04-22,Salem,AB-,2,0,4,4,1.21,1
2022-04-23,Coimbatore,O+,7,0,5,4,0.88,0
2022-04-23,Coimbatore,O-,7,0,5,4,0.86,1
2022-04-23,Coimbatore,A+,10,0,5,4,1.4,2
2022-04-23,Coimbatore,A-,10,0,5,4,0.83,0
2022-04-23,Coimbatore,B+,9,0,5,4,0.95,1
2022-04-23,Coimbatore,B-,12,0,5,4,1.23,1
2022-04-23,Coimbatore,AB+,9,0,5,4,1.22,2
2022-04-23,Coimbatore,AB-,10,0,5,4,0.84,2
2022-04-23,Chennai,O+,10,0,5,4,0.89,2
2022-04-23,Chennai,O-,12,0,5,4,1.44,2
2022-04-23,Chennai,A+,7,0,5,4,1.23,2
2022-04-23,Chennai,A-,5,0,5,4,1.24,2
2022-04-23,Chennai,B+,10,0,5,4,1.47,2
2022-04-23,Chennai,B-,1,0,5,4,0.94,0
2022-04-23,Chennai,AB+,16,0,5,4,1.28,2
2022-04-23,Chennai,AB-,7,0,5,4,1.06,1
2022-04-23,Madurai,O+,10,0,5,4,1.22,0
2022-04-23,Madurai,O-,16,0,5,4,1.01,0
2022-04-23,Madurai,A+,14,0,5,4,0.9,1
2022-04-23,Madurai,A-,12,0,5,4,1.04,2
2022-04-23,Madurai,B+,14,0,5,4,1.15,1
2022-04-23,Madurai,B-,7,0,5,4,1.28,2
2022-04-23,Madurai,AB+,10,0,5,4,1.36,1
2022-04-23,Madurai,AB-,12,0,5,4,0.99,2
2022-04-23,Trichy,O+,7,0,5,4,1.39,0
2022-04-23,Trichy,O-,5,0,5,4,0.98,2
2022-04-23,Trichy,A+,12,0,5,4,1.23,1
2022-04-23,Trichy,A-,20,0,5,4,1.43,1
2022-04-23,Trichy,B+,3,0,5,4,1.03,1
2022-04-23,Trichy,B-,10,0,5,4,1.17,2
2022-04-23,Trichy,AB+,9,0,5,4,0.85,2
2022-04-23,Trichy,AB-,9,0,5,4,1.32,2
2022-04-23,Salem,O+,9,0,5,4,1.24,0
2022-04-23,Salem,O-,10,0,5,4,0.91,1
2022-04-23,Salem,A+,7,0,5,4,0.89,1
2022-04-23,Salem,A-,14,0,5,4,1.39,2
2022-04-23,Salem,B+,9,0,5,4,1.26,1
2022-04-23,Salem,B-,7,0,5,4,1.35,2
2022-04-23,Salem,AB+,1,0,5,4,1.02,1
2022-04-23,Salem,AB-,7,0,5,4,1.44,0
2022-04-24,Coimbatore,O+,9,0,6,4,1.41,2
2022-04-24,Coimbatore,O-,3,0,6,4,1.16,0
2022-04-24,Coimbatore,A+,10,0,6,4,0.82,2
2022-04-24,Coimbatore,A-,1,0,6,4,0.99,1
2022-04-24,Coimbatore,B+,7,0,6,4,1.4,0
2022-04-24,Coimbatore,B-,10,0,6,4,1.06,2
2022-04-24,Coimbatore,AB+,12,0,6,4,0.97,2
2022-04-24,Coimbatore,AB-,7,0,6,4,1.23,1
2022-04-24,Chennai,O+,12,0,6,4,1.45,0
2022-04-24,Chennai,O-,9,0,6,4,1.18,0
2022-04-24,Chennai,A+,7,0,6,4,0.86,0
2022-04-24,Chennai,A-,9,0,6,4,1.16,2
2022-04-24,Chennai,B+,7,0,6,4,0.97,2
2022-04-24,Chennai,B-,7,0,6,4,1.42,0
2022-04-24,Chennai,AB+,7,0,6,4,0.86,0
2022-04-24,Chennai,AB-,16,0,6,4,1.21,2
2022-04-24,Madurai,O+,10,0,6,4,1.41,2
2022-04-24,Madurai,O-,0,0,6,4,1.03,0
2022-04-24,Madurai,A+,16,0,6,4,1.42,1
2022-04-24,Madurai,A-,9,0,6,4,1.39,0
2022-04-24,Madurai,B+,7,0,6,4,1.24,1
2022-04-24,Madurai,B-,16,0,6,4,1.1,0
2022-04-24,Madurai,AB+,10,0,6,4,1.02,2
2022-04-24,Madurai,AB-,5,0,6,4,1.27,1
2022-04-24,Trichy,O+,5,0,6,4,1.45,2
2022-04-24,Trichy,O-,23,0,6,4,1.05,2
2022-04-24,Trichy,A+,7,0,6,4,1.14,0
2022-04-24,Trichy,A-,7,0,6,4,1.34,2
2022-04-24,Trichy,B+,10,0,6,4,0.81,1
2022-04-24,Trichy,B-,3,0,6,4,1.3,1
2022-04-24,Trichy,AB+,14,0,6,4,1.33,1
2022-04-24,Trichy,AB-,5,0,6,4,0.8,1
2022-04-24,Salem,O+,7,0,6,4,1.01,2
2022-04-24,Salem,O-,14,0,6,4,1.04,1
2022-04-24,Salem,A+,10,0,6,4,1.14,1
2022-04-24,Salem,A-,5,0,6,4,1.5,2
2022-04-24,Salem,B+,9,0,6,4,0.88,0
2022-04-24,Salem,B-,10,0,6,4,1.23,2
2022-04-24,Salem,AB+,5,0,6,4,1.12,0
2022-04-24,Salem,AB-,5,0,6,4,1.26,2
2022-04-25,Coimbatore,O+,3,0,0,4,1.05,1
2022-04-25,Coimbatore,O-,4,0,0,4,1.32,0
2022-04-25,Coimbatore,A+,5,0,0,4,1.41,1
2022-04-25,Coimbatore,A-,4,0,0,4,0.95,1
2022-04-25,Coimbatore,B+,3,0,0,4,1.12,1
2022-04-25,Coimbatore,B-,2,0,0,4,1.41,1
2022-04-25,Coimbatore,AB+,4,0,0,4,0.99,2
2022-04-25,Coimbatore,AB-,2,0,0,4,1.09,0
2022-04-25,Chennai,O+,5,0,0,4,1.28,1
2022-04-25,Chennai,O-,6,0,0,4,1.47,1
2022-04-25,Chennai,A+,7,0,0,4,1.25,0
2022-04-25,Chennai,A-,4,0,0,4,1.24,1
2022-04-25,Chennai,B+,9,0,0,4,0.95,2
2022-04-25,Chennai,B-,3,0,0,4,1.32,1
2022-04-25,Chennai,AB+,8,0,0,4,1.09,2
2022-04-25,Chennai,AB-,2,0,0,4,1.01,1
2022-04-25,Madurai,O+,5,0,0,4,1.37,0
2022-04-25,Madurai,O-,3,0,0,4,1.26,1
2022-04-25,Madurai,A+,4,0,0,4,0.99,0
2022-04-25,Madurai,A-,10,0,0,4,1.07,2
2022-04-25,Madurai,B+,6,0,0,4,1.47,2
2022-04-25,Madurai,B-,3,0,0,4,1.39,1
2022-04-25,Madurai,AB+,5,0,0,4,0.91,1
2022-04-25,Madurai,AB-,5,0,0,4,0.81,0
2022-04-25,Trichy,O+,2,0,0,4,1.47,1
2022-04-25,Trichy,O-,3,0,0,4,0.97,0
2022-04-25,Trichy,A+,6,0,0,4,0.85,0
2022-04-25,Trichy,A-,7,0,0,4,1.43,2
2022-04-25,Trichy,B+,3,0,0,4,1.23,1
2022-04-25,Trichy,B-,3,0,0,4,1.49,2
2022-04-25,Trichy,AB+,8,0,0,4,1.19,1
2022-04-25,Trichy,AB-,3,0,0,4,0.82,0
2022-04-25,Salem,O+,7,0,0,4,1.27,1
2022-04-25,Salem,O-,3,0,0,4,1.43,2
2022-04-25,Salem,A+,5,0,0,4,0.82,1
2022-04-25,Salem,A-,3,0,0,4,1.5,2
2022-04-25,Salem,B+,6,0,0,4,1.25,2
2022-04-25,Salem,B-,2,0,0,4,1.01,1
2022-04-25,Salem,AB+,5,0,0,4,1.3,2
2022-04-25,Salem,AB-,6,0,0,4,0.88,2
2022-04-26,Coimbatore,O+,8,0,1,4,0.81,0
2022-04-26,Coimbatore,O-,2,0,1,4,1.15,1
2022-04-26,Coimbatore,A+,6,0,1,4,0.93,2
2022-04-26,Coimbatore,A-,8,0,1,4,1.04,2
2022-04-26,Coimbatore,B+,7,0,1,4,1.11,1
2022-04-26,Coimbatore,B-,8,0,1,4,0.97,1
2022-04-26,Coimbatore,AB+,9,0,1,4,0.91,0
2022-04-26,Coimbatore,AB-,8,0,1,4,1.28,2
2022-04-26,Chennai,O+,10,0,1,4,1.27,0
2022-04-26,Chennai,O-,8,0,1,4,0.88,2
2022-04-26,Chennai,A+,5,0,1,4,0.9,2
2022-04-26,Chennai,A-,5,0,1,4,1.48,1
2022-04-26,Chennai,B+,8,0,1,4,0.8,2
2022-04-26,Chennai,B-,3,0,1,4,0.9,2
2022-04-26,Chennai,AB+,5,0,1,4,0.99,1
2022-04-26,Chennai,AB-,10,0,1,4,1.2,2
2022-04-26,Madurai,O+,3,0,1,4,0.88,0
2022-04-26,Madurai,O-,3,0,1,4,1.04,1
2022-04-26,Madurai,A+,10,0,1,4,1.35,0
2022-04-26,Madurai,A-,5,0,1,4,1.36,1
2022-04-26,Madurai,B+,3,0,1,4,1.14,1
2022-04-26,Madurai,B-,9,0,1,4,0.85,2
2022-04-26,Madurai,AB+,5,0,1,4,1.24,2
2022-04-26,Madurai,AB-,4,0,1,4,1.1,0
2022-04-26,Trichy,O+,4,0,1,4,1.07,2
2022-04-26,Trichy,O-,6,0,1,4,1.38,2
2022-04-26,Trichy,A+,4,0,1,4,1.15,1
2022-04-26,Trichy,A-,2,0,1,4,0.88,0
2022-04-26,Trichy,B+,5,0,1,4,1.22,2
2022-04-26,Trichy,B-,6,0,1,4,1.41,1
2022-04-26,Trichy,AB+,4,0,1,4,1.37,2
2022-04-26,Trichy,AB-,5,0,1,4,0.8,1
2022-04-26,Salem,O+,4,0,1,4,1.01,2
2022-04-26,Salem,O-,7,0,1,4,1.02,2
2022-04-26,Salem,A+,6,0,1,4,1.13,0
2022-04-26,Salem,A-,6,0,1,4,1.04,2
2022-04-26,Salem,B+,4,0,1,4,0.89,1
2022-04-26,Salem,B-,4,0,1,4,1.05,0
2022-04-26,Salem,AB+,6,0,1,4,1.16,2
2022-04-26,Salem,AB-,3,0,1,4,0.82,0
2022-04-27,Coimbatore,O+,6,0,2,4,0.92,1
2022-04-27,Coimbatore,O-,3,0,2,4,1.49,0
2022-04-27,Coimbatore,A+,4,0,2,4,1.09,0
2022-04-27,Coimbatore,A-,2,0,2,4,1.38,0
2022-04-27,Coimbatore,B+,5,0,2,4,1.26,1
2022-04-27,Coimbatore,B-,5,0,2,4,1.41,0
2022-04-27,Coimbatore,AB+,1,0,2,4,1.01,0
2022-04-27,Coimbatore,AB-,9,0,2,4,1.09,2
2022-04-27,Chennai,O+,6,0,2,4,1.3,0
2022-04-27,Chennai,O-,9,0,2,4,0.98,0
2022-04-27,Chennai,A+,3,0,2,4,1.42,0
2022-04-27,Chennai,A-,7,0,2,4,0.84,0
2022-04-27,Chennai,B+,6,0,2,4,1.28,0
2022-04-27,Chennai,B-,4,0,2,4,0.88,2
2022-04-27,Chennai,AB+,7,0,2,4,0.94,2
2022-04-27,Chennai,AB-,4,0,2,4,1.03,2
2022-04-27,Madurai,O+,8,0,2,4,0.88,1
2022-04-27,Madurai,O-,4,0,2,4,1.15,1
2022-04-27,Madurai,A+,2,0,2,4,1.01,2
2022-04-27,Madurai,A-,11,0,2,4,0.95,1
2022-04-27,Madurai,B+,7,0,2,4,1.43,1
2022-04-27,Madurai,B-,4,0,2,4,1.11,1
2022-04-27,Madurai,AB+,4,0,2,4,1.4,0
2022-04-27,Madurai,AB-,2,0,2,4,1.18,0
2022-04-27,Trichy,O+,5,0,2,4,1.07,0
2022-04-27,Trichy,O-,4,0,2,4,1.4,0
2022-04-27,Trichy,A+,10,0,2,4,0.83,0
2022-04-27,Trichy,A-,2,0,2,4,1.11,2
2022-04-27,Trichy,B+,3,0,2,4,0.81,2
2022-04-27,Trichy,B-,2,0,2,4,1.25,1
2022-04-27,Trichy,AB+,7,0,2,4,0.86,1
2022-04-27,Trichy,AB-,4,0,2,4,0.92,1
2022-04-27,Salem,O+,6,0,2,4,1.32,2
2022-04-27,Salem,O-,4,0,2,4,1.05,2
2022-04-27,Salem,A+,6,0,2,4,0.87,1
2022-04-27,Salem,A-,3,0,2,4,0.83,1
2022-04-27,Salem,B+,6,0,2,4,1.38,1
2022-04-27,Salem,B-,9,0,2,4,1.31,1
2022-04-27,Salem,AB+,5,0,2,4,1.21,0
2022-04-27,Salem,AB-,5,0,2,4,1.03,1
2022-04-28,Coimbatore,O+,6,0,3,4,0.88,1
2022-04-28,Coimbatore,O-,8,0,3,4,1.29,1
2022-04-28,Coimbatore,A+,7,0,3,4,0.87,1
2022-04-28,Coimbatore,A-,4,0,3,4,1.14,2
2022-04-28,Coimbatore,B+,9,0,3,4,1.25,1
2022-04-28,Coimbatore,B-,6,0,3,4,1.35,1
2022-04-28,Coimbatore,AB+,5,0,3,4,1.03,2
2022-04-28,Coimbatore,AB-,2,0,3,4,0.91,2
2022-04-28,Chennai,O+,1,0,3,4,1.22,1
2022-04-28,Chennai,O-,5,0,3,4,1.44,1
2022-04-28,Chennai,A+,6,0,3,4,1.5,1
2022-04-28,Chennai,A-,5,0,3,4,1.08,1
2022-04-28,Chennai,B+,7,0,3,4,1.46,2
2022-04-28,Chennai,B-,2,0,3,4,0.88,1
2022-04-28,Chennai,AB+,3,0,3,4,0.92,0
2022-04-28,Chennai,AB-,4,0,3,4,1.45,2
2022-04-28,Madurai,O+,0,0,3,4,1.17,1
2022-04-28,Madurai,O-,3,0,3,4,1.28,2
2022-04-28,Madurai,A+,5,0,3,4,1.1,1
2022-04-28,Madurai,A-,5,0,3,4,1.49,0
2022-04-28,Madurai,B+,1,0,3,4,1.34,2
2022-04-28,Madurai,B-,4,0,3,4,0.95,1
2022-04-28,Madurai,AB+,2,0,3,4,1.03,0
2022-04-28,Madurai,AB-,9,0,3,4,1.48,0
2022-04-28,Trichy,O+,6,0,3,4,1.46,0
2022-04-28,Trichy,O-,3,0,3,4,1.05,1
2022-04-28,Trichy,A+,8,0,3,4,1.04,1
2022-04-28,Trichy,A-,10,0,3,4,1.14,2
2022-04-28,Trichy,B+,6,0,3,4,0.88,1
2022-04-28,Trichy,B-,6,0,3,4,1.04,2
2022-04-28,Trichy,AB+,6,0,3,4,1.44,0
2022-04-28,Trichy,AB-,9,0,3,4,1.09,0
2022-04-28,Salem,O+,6,0,3,4,1.4,2
2022-04-28,Salem,O-,6,0,3,4,1.22,1
2022-04-28,Salem,A+,4,0,3,4,1.24,1
2022-04-28,Salem,A-,4,0,3,4,0.92,2
2022-04-28,Salem,B+,7,0,3,4,0.91,0
2022-04-28,Salem,B-,3,0,3,4,0.88,2
2022-04-28,Salem,AB+,5,0,3,4,1.25,0
2022-04-28,Salem,AB-,5,0,3,4,1.38,0
2022-04-29,Coimbatore,O+,3,0,4,4,1.25,0
2022-04-29,Coimbatore,O-,4,0,4,4,1.16,1
2022-04-29,Coimbatore,A+,7,0,4,4,1.08,2
2022-04-29,Coimbatore,A-,3,0,4,4,0.99,2
2022-04-29,Coimbatore,B+,3,0,4,4,0.96,1
2022-04-29,Coimbatore,B-,4,0,4,4,0.98,1
2022-04-29,Coimbatore,AB+,3,0,4,4,1.3,0
2022-04-29,Coimbatore,AB-,6,0,4,4,1.06,2
2022-04-29,Chennai,O+,4,0,4,4,1.07,2
2022-04-29,Chennai,O-,4,0,4,4,1.15,0
2022-04-29,Chennai,A+,3,0,4,4,1.15,2
2022-04-29,Chennai,A-,5,0,4,4,1.01,1
2022-04-29,Chennai,B+,6,0,4,4,0.99,1
2022-04-29,Chennai,B-,4,0,4,4,0.87,2
2022-04-29,Chennai,AB+,4,0,4,4,1.28,2
2022-04-29,Chennai,AB-,10,0,4,4,0.84,2
2022-04-29,Madurai,O+,1,0,4,4,1.09,1
2022-04-29,Madurai,O-,7,0,4,4,1.07,1
2022-04-29,Madurai,A+,7,0,4,4,0.88,1
2022-04-29,Madurai,A-,2,0,4,4,0.97,0
2022-04-29,Madurai,B+,2,0,4,4,1.4,0
2022-04-29,Madurai,B-,8,0,4,4,1.18,2
2022-04-29,Madurai,AB+,2,0,4,4,1.38,1
2022-04-29,Madurai,AB-,5,0,4,4,1.19,0
2022-04-29,Trichy,O+,5,0,4,4,1.49,2
2022-04-29,Trichy,O-,2,0,4,4,1.03,2
2022-04-29,Trichy,A+,5,0,4,4,1.34,0
2022-04-29,Trichy,A-,5,0,4,4,1.48,0
2022-04-29,Trichy,B+,2,0,4,4,1.35,2
2022-04-29,Trichy,B-,4,0,4,4,1.06,2
2022-04-29,Trichy,AB+,1,0,4,4,0.86,0
2022-04-29,Trichy,AB-,2,0,4,4,1.34,2
2022-04-29,Salem,O+,6,0,4,4,1.39,2
2022-04-29,Salem,O-,3,0,4,4,1.17,0
2022-04-29,Salem,A+,4,0,4,4,1.07,2
2022-04-29,Salem,A-,9,0,4,4,1.08,0
2022-04-29,Salem,B+,3,0,4,4,1.4,2
2022-04-29,Salem,B-,6,0,4,4,1.49,1
2022-04-29,Salem,AB+,7,0,4,4,1.34,0
2022-04-29,Salem,AB-,7,0,4,4,0.85,0
2022-04-30,Coimbatore,O+,9,0,5,4,1.03,2
2022-04-30,Coimbatore,O-,16,0,5,4,1.03,1
2022-04-30,Coimbatore,A+,12,0,5,4,1.19,2
2022-04-30,Coimbatore,A-,10,0,5,4,0.94,0
2022-04-30,Coimbatore,B+,9,0,5,4,1.07,0
2022-04-30,Coimbatore,B-,5,0,5,4,0.81,1
2022-04-30,Coimbatore,AB+,3,0,5,4,1.34,2
2022-04-30,Coimbatore,AB-,20,0,5,4,1.46,1
2022-04-30,Chennai,O+,9,0,5,4,1.12,0
2022-04-30,Chennai,O-,7,0,5,4,1.4,2
2022-04-30,Chennai,A+,7,0,5,4,0.83,1
2022-04-30,Chennai,A-,3,0,5,4,1.11,1
2022-04-30,Chennai,B+,5,0,5,4,1.32,0
2022-04-30,Chennai,B-,7,0,5,4,1.29,1
2022-04-30,Chennai,AB+,14,0,5,4,0.99,1
2022-04-30,Chennai,AB-,10,0,5,4,1.26,1
2022-04-30,Madurai,O+,5,0,5,4,1.49,0
2022-04-30,Madurai,O-,1,0,5,4,1.35,2
2022-04-30,Madurai,A+,9,0,5,4,1.49,2
2022-04-30,Madurai,A-,9,0,5,4,0.99,1
2022-04-30,Madurai,B+,5,0,5,4,0.89,1
2022-04-30,Madurai,B-,1,0,5,4,0.97,1
2022-04-30,Madurai,AB+,5,0,5,4,1.32,0
2022-04-30,Madurai,AB-,12,0,5,4,1.23,2
2022-04-30,Trichy,O+,7,0,5,4,1.05,1
2022-04-30,Trichy,O-,5,0,5,4,1.42,0
2022-04-30,Trichy,A+,7,0,5,4,0.83,0
2022-04-30,Trichy,A-,5,0,5,4,1.25,1
2022-04-30,Trichy,B+,3,0,5,4,1.37,1
2022-04-30,Trichy,B-,5,0,5,4,0.94,2
2022-04-30,Trichy,AB+,3,0,5,4,1.31,2
2022-04-30,Trichy,AB-,10,0,5,4,1.09,0
2022-04-30,Salem,O+,16,0,5,4,1.37,1
2022-04-30,Salem,O-,3,0,5,4,0.83,1
2022-04-30,Salem,A+,10,0,5,4,0.87,0
2022-04-30,Salem,A-,5,0,5,4,1.41,1
2022-04-30,Salem,B+,12,0,5,4,0.91,1
2022-04-30,Salem,B-,3,0,5,4,1.15,2
2022-04-30,Salem,AB+,3,0,5,4,0.96,2
2022-04-30,Salem,AB-,10,0,5,4,1.02,1
2022-05-01,Coimbatore,O+,0,0,6,5,1.2,0
2022-05-01,Coimbatore,O-,14,0,6,5,1.38,0
2022-05-01,Coimbatore,A+,3,0,6,5,1.4,2
2022-05-01,Coimbatore,A-,12,0,6,5,1.07,0
2022-05-01,Coimbatore,B+,1,0,6,5,1.02,0
2022-05-01,Coimbatore,B-,10,0,6,5,1.01,0
2022-05-01,Coimbatore,AB+,7,0,6,5,1.43,2
2022-05-01,Coimbatore,AB-,7,0,6,5,1.3,2
2022-05-01,Chennai,O+,1,0,6,5,1.2,0
2022-05-01,Chennai,O-,7,0,6,5,1.34,0
2022-05-01,Chennai,A+,7,0,6,5,0.99,1
2022-05-01,Chennai,A-,16,0,6,5,1.22,2
2022-05-01,Chennai,B+,14,0,6,5,1.23,1
2022-05-01,Chennai,B-,10,0,6,5,1.42,0
2022-05-01,Chennai,AB+,5,0,6,5,1.37,1
2022-05-01,Chennai,AB-,3,0,6,5,1.23,0
2022-05-01,Madurai,O+,14,0,6,5,1.2,2
2022-05-01,Madurai,O-,14,0,6,5,1.22,1
2022-05-01,Madurai,A+,10,0,6,5,0.87,2
2022-05-01,Madurai,A-,7,0,6,5,1.45,1
2022-05-01,Madurai,B+,9,0,6,5,0.97,1
2022-05-01,Madurai,B-,3,0,6,5,1.34,1
2022-05-01,Madurai,AB+,16,0,6,5,1.31,2
2022-05-01,Madurai,AB-,7,0,6,5,0.9,0
2022-05-01,Trichy,O+,10,0,6,5,1.33,1
2022-05-01,Trichy,O-,1,0,6,5,0.93,1
2022-05-01,Trichy,A+,7,0,6,5,0.83,2
2022-05-01,Trichy,A-,5,0,6,5,1.48,0
2022-05-01,Trichy,B+,9,0,6,5,1.11,1
2022-05-01,Trichy,B-,3,0,6,5,1.37,1
2022-05-01,Trichy,AB+,9,0,6,5,0.95,0
2022-05-01,Trichy,AB-,5,0,6,5,1.03,1
2022-05-01,Salem,O+,7,0,6,5,0.97,1
2022-05-01,Salem,O-,12,0,6,5,1.41,2
2022-05-01,Salem,A+,12,0,6,5,1.29,2
2022-05-01,Salem,A-,14,0,6,5,1.25,0
2022-05-01,Salem,B+,10,0,6,5,1.29,1
2022-05-01,Salem,B-,5,0,6,5,1.31,1
2022-05-01,Salem,AB+,3,0,6,5,1.22,0
2022-05-01,Salem,AB-,7,0,6,5,1.47,1
2022-05-02,Coimbatore,O+,4,0,0,5,1.44,0
2022-05-02,Coimbatore,O-,3,0,0,5,1.14,1
2022-05-02,Coimbatore,A+,5,0,0,5,1.42,1
2022-05-02,Coimbatore,A-,5,0,0,5,1.32,1
2022-05-02,Coimbatore,B+,8,0,0,5,1.04,2
2022-05-02,Coimbatore,B-,9,0,0,5,1.02,2
2022-05-02,Coimbatore,AB+,8,0,0,5,0.82,1
2022-05-02,Coimbatore,AB-,10,0,0,5,1.44,2
2022-05-02,Chennai,O+,4,0,0,5,0.81,0
2022-05-02,Chennai,O-,7,0,0,5,1.45,1
2022-05-02,Chennai,A+,3,0,0,5,1.21,0
2022-05-02,Chennai,A-,3,0,0,5,0.83,2
2022-05-02,Chennai,B+,6,0,0,5,0.92,0
2022-05-02,Chennai,B-,7,0,0,5,1.21,1
2022-05-02,Chennai,AB+,5,0,0,5,1.44,2
2022-05-02,Chennai,AB-,4,0,0,5,0.91,2
2022-05-02,Madurai,O+,9,0,0,5,0.88,1
2022-05-02,Madurai,O-,6,0,0,5,0.95,1
2022-05-02,Madurai,A+,3,0,0,5,1.33,0
2022-05-02,Madurai,A-,12,0,0,5,1.02,1
2022-05-02,Madurai,B+,4,0,0,5,1.45,1
2022-05-02,Madurai,B-,4,0,0,5,0.85,2
2022-05-02,Madurai,AB+,3,0,0,5,0.83,0
2022-05-02,Madurai,AB-,5,0,0,5,1.39,1
2022-05-02,Trichy,O+,6,0,0,5,0.99,1
2022-05-02,Trichy,O-,1,0,0,5,0.91,2
2022-05-02,Trichy,A+,3,0,0,5,1.02,0
2022-05-02,Trichy,A-,4,0,0,5,0.9,2
2022-05-02,Trichy,B+,8,0,0,5,1.43,1
2022-05-02,Trichy,B-,4,0,0,5,0.8,2
2022-05-02,Trichy,AB+,3,0,0,5,1.15,2
2022-05-02,Trichy,AB-,2,0,0,5,1.14,0
2022-05-02,Salem,O+,4,0,0,5,1.36,0
2022-05-02,Salem,O-,2,0,0,5,1.39,1
2022-05-02,Salem,A+,11,0,0,5,0.91,0
2022-05-02,Salem,A-,4,0,0,5,1.26,2
2022-05-02,Salem,B+,11,0,0,5,1.27,2
2022-05-02,Salem,B-,5,0,0,5,1.15,0
2022-05-02,Salem,AB+,3,0,0,5,1.06,0
2022-05-02,Salem,AB-,4,0,0,5,1.3,2
2022-05-03,Coimbatore,O+,3,0,1,5,1.04,2
2022-05-03,Coimbatore,O-,5,0,1,5,1.33,1
2022-05-03,Coimbatore,A+,5,0,1,5,0.92,2
2022-05-03,Coimbatore,A-,5,0,1,5,0.97,2
2022-05-03,Coimbatore,B+,4,0,1,5,1.01,1
2022-05-03,Coimbatore,B-,9,0,1,5,0.81,0
2022-05-03,Coimbatore,AB+,8,0,1,5,0.84,2
2022-05-03,Coimbatore,AB-,12,0,1,5,1.34,2
2022-05-03,Chennai,O+,7,0,1,5,1.47,0
2022-05-03,Chennai,O-,9,0,1,5,1.16,1
2022-05-03,Chennai,A+,4,0,1,5,1.13,1
2022-05-03,Chennai,A-,3,0,1,5,1.03,1
2022-05-03,Chennai,B+,5,0,1,5,1.23,0
2022-05-03,Chennai,B-,3,0,1,5,1.41,2
2022-05-03,Chennai,AB+,6,0,1,5,0.94,1
2022-05-03,Chennai,AB-,5,0,1,5,0.95,0
2022-05-03,Madurai,O+,3,0,1,5,1.21,1
2022-05-03,Madurai,O-,5,0,1,5,0.86,2
2022-05-03,Madurai,A+,6,0,1,5,0.86,2
2022-05-03,Madurai,A-,6,0,1,5,1.27,2
2022-05-03,Madurai,B+,3,0,1,5,0.86,1
2022-05-03,Madurai,B-,6,0,1,5,1.45,1
2022-05-03,Madurai,AB+,5,0,1,5,1.14,2
